0.02500	0.94840	0.02636
0.30490	0.64440	0.47315
0.43310	1.32290	0.32739
0.07280	0.41520	0.17534
0.15800	0.67540	0.23394
0.09910	1.21640	0.08147
0.01130	0.33240	0.03400
0.01260	0.60140	0.02095
0.06020	1.05600	0.05701
0.06450	1.01340	0.06365
0.00140	0.44580	0.00314
0.05370	0.71960	0.07462
0.02190	0.61960	0.03535
0.17050	0.47670	0.35767
0.00000	0.31170	0.00000
0.03840	0.71570	0.05365
0.02180	0.66280	0.03289
0.07620	1.19510	0.06376
0.13330	1.00420	0.13274
0.02410	0.52530	0.04588
0.00000	0.41070	0.00000
0.02310	0.39580	0.05836
0.11350	0.61390	0.18488
0.16290	0.48330	0.33706
0.04230	0.73200	0.05779
0.18490	0.76770	0.24085
0.09440	0.79750	0.11837
0.00300	0.18320	0.01638
0.03160	0.57250	0.05520
0.05110	0.95560	0.05347
0.03580	0.42330	0.08457
0.00240	0.37400	0.00642
0.06100	0.40790	0.14955
0.25670	0.54390	0.47196
0.10830	0.92040	0.11767
0.12390	0.55720	0.22236
0.08810	0.86540	0.10180
0.01210	0.32030	0.03778
0.01440	0.59340	0.02427
0.01700	0.66690	0.02549
0.02930	0.55840	0.05247
0.02930	0.55690	0.05261
0.04810	0.73000	0.06589
0.03500	0.56440	0.06201
0.21360	0.95590	0.22345
0.06870	0.73140	0.09393
0.02020	0.55890	0.03614
0.08140	0.82660	0.09848
0.00800	0.40080	0.01996
0.03700	0.67770	0.05460
0.13320	0.51020	0.26107
0.19540	0.93460	0.20907
0.01210	0.57430	0.02107
0.09340	0.78470	0.11903
0.06240	1.13550	0.05495
0.05540	0.46220	0.11986
0.00690	0.09320	0.07403
0.12630	0.76790	0.16447
0.24150	0.91370	0.26431
0.01790	0.48640	0.03680
0.00430	0.42840	0.01004
0.10590	0.50720	0.20879
0.01190	0.34610	0.03438
0.01060	0.23070	0.04595
0.08350	0.63970	0.13053
0.08350	0.63970	0.13053
0.11320	0.60270	0.18782
0.09070	0.59090	0.15349
0.11920	0.73060	0.16315
0.02490	0.57330	0.04343
0.01550	0.58760	0.02638
0.01170	0.80080	0.01461
0.18890	0.77260	0.24450
0.03790	0.26600	0.14248
0.11120	0.40040	0.27772
0.00180	1.01420	0.00177
0.14180	0.96670	0.14668
0.00500	0.70860	0.00706
0.08290	1.69260	0.04898
0.24210	0.61580	0.39315
0.15880	0.61820	0.25687
0.05690	0.39550	0.14387
0.10930	0.35090	0.31148
0.01270	0.61030	0.02081
0.25420	1.47200	0.17269
0.13040	1.02310	0.12746
0.00370	0.45010	0.00822
0.07500	0.72150	0.10395
0.09550	0.43710	0.21849
0.31700	0.43140	0.73482
0.03900	0.49240	0.07920
0.12390	0.89430	0.13854
0.28810	0.68690	0.41942
0.21960	0.83910	0.26171
0.23720	0.63080	0.37603
0.08380	0.53570	0.15643
0.03930	1.62250	0.02422
0.02360	0.86320	0.02734
0.19090	0.74230	0.25717
0.22650	0.78310	0.28924
0.18480	0.76070	0.24293
0.16900	0.73280	0.23062
0.19090	0.74230	0.25717
0.17760	0.72290	0.24568
0.19330	0.75090	0.25742
0.05600	0.78600	0.07125
0.19090	0.74230	0.25717
0.17760	0.72290	0.24568
0.17760	0.72290	0.24568
0.19090	0.74230	0.25717
0.20460	0.74130	0.27600
0.16900	0.73280	0.23062
0.19330	0.75090	0.25742
0.16900	0.73280	0.23062
0.02700	0.53700	0.05028
0.16900	0.73280	0.23062
0.12480	0.61640	0.20247
0.03560	0.74670	0.04768
0.03070	0.70890	0.04331
0.05100	0.75020	0.06798
0.05930	0.94200	0.06295
0.01940	0.67290	0.02883
0.02130	0.53980	0.03946
0.10460	0.74140	0.14108
0.04690	0.57090	0.08215
0.05950	0.47580	0.12505
0.11160	0.53610	0.20817
0.00000	0.19660	0.00000
0.00100	0.96220	0.00104
0.01060	0.40490	0.02618
0.01270	0.39770	0.03193
0.08420	0.97440	0.08641
0.01610	0.65660	0.02452
0.10360	0.71430	0.14504
0.15220	1.08030	0.14089
0.09310	0.44490	0.20926
0.08540	0.48650	0.17554
0.14210	0.57800	0.24585
0.04430	0.61910	0.07156
0.04720	1.08840	0.04337
0.11450	0.59940	0.19102
0.02470	0.61480	0.04018
0.09990	0.74890	0.13340
0.22310	1.10740	0.20146
0.19340	0.38140	0.50708
0.04440	0.78290	0.05671
0.04610	1.16320	0.03963
0.00770	0.37390	0.02059
0.03410	0.44180	0.07718
0.06030	0.34500	0.17478
0.01670	1.01920	0.01639
0.03940	1.01570	0.03879
0.02620	0.62510	0.04191
0.20960	0.63100	0.33217
0.01530	0.37530	0.04077
0.04500	0.94950	0.04739
0.12440	0.56990	0.21828
0.00440	1.17900	0.00373
0.05180	0.35000	0.14800
0.02890	0.37820	0.07641
0.06320	0.53130	0.11895
0.00070	0.71230	0.00098
0.10110	0.31270	0.32331
0.10110	0.31270	0.32331
0.03730	0.68640	0.05434
0.06710	0.56730	0.11828
0.04040	0.92960	0.04346
0.10850	1.63850	0.06622
0.06150	1.46760	0.04191
0.06510	0.62580	0.10403
0.09450	0.63930	0.14782
0.12500	1.16490	0.10731
0.08490	0.43860	0.19357
0.23310	1.32000	0.17659
0.20060	1.28370	0.15627
0.07610	0.86460	0.08802
0.00220	0.31520	0.00698
0.11990	0.42710	0.28073
0.05520	1.04050	0.05305
0.08630	0.79650	0.10835
0.02970	0.62220	0.04773
0.01940	1.33970	0.01448
0.01730	0.27010	0.06405
0.17690	0.85290	0.20741
0.04780	0.67200	0.07113
0.70130	1.08800	0.64458
0.50420	0.76900	0.65566
0.14500	0.92570	0.15664
0.10110	0.77550	0.13037
0.02670	0.85100	0.03137
0.32830	1.09010	0.30117
0.26920	0.94770	0.28406
0.23480	0.78020	0.30095
0.36250	1.29290	0.28038
0.14900	0.95090	0.15669
0.00390	0.66640	0.00585
0.02890	0.33900	0.08525
0.05800	0.52450	0.11058
0.05500	0.52040	0.10569
0.19550	1.16160	0.16830
0.01390	0.40070	0.03469
0.01470	1.01940	0.01442
0.18370	0.66090	0.27795
0.06900	0.72820	0.09475
0.03260	0.89280	0.03651
0.11490	0.76980	0.14926
0.12140	0.81390	0.14916
0.08650	0.93830	0.09219
0.16340	0.82110	0.19900
0.22780	1.21350	0.18772
0.02150	0.24920	0.08628
0.13590	0.62680	0.21682
0.00880	0.92150	0.00955
0.03140	0.79150	0.03967
0.09790	0.61020	0.16044
0.00880	0.37160	0.02368
0.02320	0.28590	0.08115
0.00130	0.39830	0.00326
0.02860	0.52980	0.05398
0.02230	0.17790	0.12535
0.00130	0.44120	0.00295
0.08900	0.50940	0.17472
0.07660	0.84620	0.09052
0.11960	0.76750	0.15583
0.04350	0.71190	0.06110
0.05150	0.38740	0.13294
0.12530	0.74540	0.16810
0.11900	0.39030	0.30489
0.21050	0.89920	0.23410
0.27780	1.64670	0.16870
0.31640	0.91750	0.34485
0.22800	1.02550	0.22233
0.27920	1.47020	0.18991
0.22850	0.78820	0.28990
0.01290	0.40990	0.03147
0.13180	0.77370	0.17035
0.01680	1.03440	0.01624
0.06470	0.61700	0.10486
0.07890	0.62870	0.12550
0.01920	0.90330	0.02126
0.02260	1.06370	0.02125
0.08210	1.99820	0.04109
0.00970	0.22090	0.04391
0.06140	0.32930	0.18646
0.04470	1.17740	0.03797
0.03470	0.57810	0.06002
0.08260	0.48730	0.16951
0.07320	0.52760	0.13874
0.04440	0.21130	0.21013
0.19040	0.77610	0.24533
0.01670	0.47250	0.03534
0.00720	1.14440	0.00629
0.15540	0.59080	0.26303
0.06770	0.55060	0.12296
0.00510	0.22550	0.02262
0.00000	0.53890	0.00000
0.12450	0.66450	0.18736
0.02520	0.79510	0.03169
0.18020	0.48830	0.36904
0.05590	0.40210	0.13902
0.00820	0.56020	0.01464
0.00000	0.29880	0.00000
0.03560	0.48610	0.07324
0.04890	0.65090	0.07513
0.02600	0.70670	0.03679
0.04650	0.84030	0.05534
0.07500	0.46440	0.16150
0.03660	1.07900	0.03392
0.00660	0.35740	0.01847
0.11720	1.02880	0.11392
0.04990	0.89020	0.05605
0.00790	0.36520	0.02163
0.00960	0.35030	0.02741
0.12130	0.62960	0.19266
0.03210	0.89520	0.03586
0.18790	1.04980	0.17899
0.12240	0.48110	0.25442
0.10280	0.66740	0.15403
0.04760	0.23660	0.20118
0.00440	0.42850	0.01027
0.08650	0.26910	0.32144
0.02020	0.40260	0.05017
0.03120	0.77260	0.04038
0.00360	0.38020	0.00947
0.22980	1.35690	0.16936
0.19870	0.94020	0.21134
0.15030	0.81970	0.18336
0.05430	0.43450	0.12497
0.21020	0.69270	0.30345
0.01290	0.45520	0.02834
0.03500	0.56070	0.06242
0.03840	0.37980	0.10111
0.01100	0.33640	0.03270
0.01700	0.69190	0.02457
0.00910	1.06130	0.00857
0.05300	0.44210	0.11988
0.02080	0.42960	0.04842
0.02740	1.09840	0.02495
0.01040	0.29410	0.03536
0.00780	0.70090	0.01113
0.00080	0.79970	0.00100
0.11440	0.59840	0.19118
0.01110	0.49770	0.02230
0.09220	0.44030	0.20940
0.03700	0.41350	0.08948
0.01090	0.86120	0.01266
0.15450	0.58090	0.26597
0.00000	0.27810	0.00000
0.08130	1.33570	0.06087
0.08160	1.34200	0.06080
0.08540	0.33920	0.25177
0.04450	0.39880	0.11158
0.11010	0.82230	0.13389
0.00000	0.19390	0.00000
0.03390	1.39620	0.02428
0.11250	1.42130	0.07915
0.13390	0.59420	0.22535
0.29850	1.10910	0.26914
0.09730	0.54640	0.17807
0.07790	0.45680	0.17053
0.22460	0.65500	0.34290
0.02130	0.11900	0.17899
0.15180	0.40320	0.37649
0.15130	1.22570	0.12344
0.01960	1.59730	0.01227
0.05170	0.56090	0.09217
0.12590	1.04330	0.12067
0.08740	0.37030	0.23602
0.02540	0.51970	0.04887
0.08010	0.93060	0.08607
0.02700	1.23120	0.02193
0.03940	0.39690	0.09927
0.00040	0.43350	0.00092
0.29800	0.74730	0.39877
0.09060	0.96340	0.09404
0.21470	0.56960	0.37693
0.09610	0.40020	0.24013
0.08780	0.87690	0.10013
0.07880	0.50520	0.15598
0.07540	1.10760	0.06808
0.00400	0.57590	0.00695
0.03840	0.65390	0.05872
0.08300	0.59950	0.13845
0.23700	0.73510	0.32241
0.15730	0.55760	0.28210
0.10930	0.74160	0.14738
0.03120	0.75110	0.04154
0.01600	0.61980	0.02581
0.05540	0.64830	0.08545
0.13650	0.73620	0.18541
0.59720	1.79580	0.33255
0.56740	1.62630	0.34889
0.59180	1.56030	0.37929
0.63830	1.63380	0.39068
0.57640	1.63870	0.35174
0.55440	1.33300	0.41590
0.60350	1.64400	0.36709
0.56990	1.38590	0.41121
0.56770	1.33660	0.42473
0.63560	1.40650	0.45190
0.58210	1.65770	0.35115
0.57270	1.63810	0.34961
0.60940	1.27690	0.47725
0.60840	1.48870	0.40868
0.60450	1.58660	0.38100
0.00000	0.59040	0.00000
0.00920	0.69980	0.01315
0.08410	0.37230	0.22589
0.01740	0.29260	0.05947
0.04930	0.58060	0.08491
0.16230	0.43350	0.37439
0.23200	0.83350	0.27834
0.01620	0.35200	0.04602
0.47970	0.94960	0.50516
0.52970	1.01030	0.52430
0.00000	0.78000	0.00000
0.05920	1.42630	0.04151
0.00480	0.80280	0.00598
0.09870	0.86280	0.11439
0.02970	0.40540	0.07326
0.09670	0.69150	0.13984
0.08110	0.52450	0.15462
0.03980	0.74870	0.05316
0.02120	0.75340	0.02814
0.11970	1.47110	0.08137
0.02170	0.80220	0.02705
0.01030	0.45390	0.02269
0.04030	0.38920	0.10355
0.42090	1.21880	0.34534
0.07920	1.02510	0.07726
0.01450	0.45770	0.03168
0.14690	0.59340	0.24756
0.14830	0.57850	0.25635
0.18840	0.61090	0.30840
0.00830	0.59420	0.01397
0.02410	0.68740	0.03506
0.13950	0.65130	0.21419
0.05500	0.61570	0.08933
0.02640	0.87030	0.03033
0.06390	1.08850	0.05870
0.08010	0.58420	0.13711
0.00180	0.51770	0.00348
0.11320	0.86920	0.13023
0.00880	0.37300	0.02359
0.10100	0.59850	0.16876
0.02760	0.33900	0.08142
0.06480	0.65100	0.09954
0.12360	0.55640	0.22214
0.22030	0.84020	0.26220
0.22440	0.62050	0.36164
0.00980	0.44860	0.02185
0.01270	0.21180	0.05996
0.12870	0.70360	0.18292
0.05680	0.39820	0.14264
0.01380	0.76190	0.01811
0.02880	0.54940	0.05242
0.10560	0.47850	0.22069
0.00760	0.74110	0.01026
0.03830	0.65340	0.05862
0.39610	0.62310	0.63569
0.01000	0.48800	0.02049
0.01370	0.26900	0.05093
0.08350	0.63420	0.13166
0.15220	0.56130	0.27116
0.04230	0.52950	0.07989
0.08760	0.74410	0.11773
0.02830	0.52710	0.05369
0.07770	0.64820	0.11987
0.10680	0.80410	0.13282
0.00360	0.70540	0.00510
0.00000	0.10430	0.00000
0.10820	0.97140	0.11139
0.02470	0.59210	0.04172
0.09320	0.68510	0.13604
0.01220	0.43210	0.02823
0.01120	0.67580	0.01657
0.03250	0.66800	0.04865
0.03250	0.66800	0.04865
0.03670	0.74340	0.04937
0.08550	1.17370	0.07285
0.02840	0.40740	0.06971
0.00330	0.40640	0.00812
0.01940	0.32070	0.06049
0.07190	0.45310	0.15868
0.00110	0.35350	0.00311
0.09500	0.45830	0.20729
0.15190	0.53620	0.28329
0.09520	0.80120	0.11882
0.03260	0.62820	0.05189
0.04960	0.51150	0.09697
0.02720	0.62320	0.04365
0.16580	0.80000	0.20725
0.02750	0.38550	0.07134
0.01570	1.93520	0.00811
0.03880	0.45360	0.08554
0.03770	1.08220	0.03484
0.03480	0.61720	0.05638
0.00290	1.24980	0.00232
0.06620	0.53020	0.12486
0.06980	0.65630	0.10635
0.04530	0.48230	0.09392
0.33240	1.54340	0.21537
0.14470	0.54620	0.26492
0.01160	0.43820	0.02647
0.00740	0.64190	0.01153
0.19320	0.64120	0.30131
0.01220	0.35020	0.03484
0.02670	0.67550	0.03953
0.20760	0.88510	0.23455
0.03820	0.45690	0.08361
0.00000	0.64760	0.00000
0.03540	0.71490	0.04952
0.00000	0.70770	0.00000
0.04290	1.37650	0.03117
0.01880	0.60250	0.03120
0.04970	0.71810	0.06921
0.01830	0.75360	0.02428
0.05930	0.76370	0.07765
0.03930	0.42820	0.09178
0.06180	0.76420	0.08087
0.03670	0.55070	0.06664
0.01480	0.33050	0.04478
0.00280	0.59290	0.00472
0.00280	0.67070	0.00417
0.09140	0.43950	0.20796
0.09290	0.34720	0.26757
0.13100	0.45970	0.28497
0.14050	0.79800	0.17607
0.06460	0.61990	0.10421
0.00000	0.47600	0.00000
0.35270	1.15480	0.30542
0.45340	1.66530	0.27226
0.43810	1.08760	0.40281
0.34730	1.25250	0.27729
0.22530	0.66260	0.34002
0.34920	1.20790	0.28910
0.01990	0.58650	0.03393
0.00000	0.34520	0.00000
0.00300	0.86450	0.00347
0.24090	0.59870	0.40237
0.10380	1.41470	0.07337
0.09330	0.46050	0.20261
0.02330	0.78110	0.02983
0.11360	0.91730	0.12384
0.04190	0.44250	0.09469
0.00320	0.33000	0.00970
0.04010	0.42950	0.09336
0.00000	0.61870	0.00000
0.01800	0.42340	0.04251
0.01800	0.42340	0.04251
0.00110	1.08100	0.00102
0.01250	1.53380	0.00815
0.04640	0.42940	0.10806
0.18600	0.50310	0.36971
0.03250	0.93330	0.03482
0.02990	0.57800	0.05173
0.01930	1.26940	0.01520
0.00120	0.83950	0.00143
0.01870	0.51810	0.03609
0.00550	0.45670	0.01204
0.06450	0.51080	0.12627
0.03250	0.44540	0.07297
0.01420	0.41140	0.03452
0.05450	0.72080	0.07561
0.02980	0.55230	0.05396
0.00170	0.16660	0.01020
0.05130	0.48980	0.10474
0.12930	1.06170	0.12179
0.01160	0.39980	0.02901
0.01160	0.39980	0.02901
0.00810	0.39590	0.02046
0.05030	0.42390	0.11866
0.02330	0.39620	0.05881
0.37700	1.25970	0.29928
0.10050	0.48840	0.20577
0.04570	0.23840	0.19169
0.09130	0.43040	0.21213
0.00000	0.41880	0.00000
0.08500	0.49430	0.17196
0.00610	0.35470	0.01720
0.14140	0.52620	0.26872
0.16260	0.62240	0.26125
0.21530	0.68530	0.31417
0.00100	0.34860	0.00287
0.01020	0.51110	0.01996
0.04820	0.50100	0.09621
0.00680	0.68530	0.00992
0.08860	0.57210	0.15487
0.04030	0.77230	0.05218
0.00000	0.92430	0.00000
0.09210	0.68380	0.13469
0.00160	0.31860	0.00502
0.01620	0.75280	0.02152
0.00510	0.50920	0.01002
0.02680	0.24920	0.10754
0.08860	1.14780	0.07719
0.05180	0.53920	0.09607
0.05180	0.54080	0.09578
0.03780	0.46170	0.08187
0.01890	0.58140	0.03251
0.03090	0.43270	0.07141
0.02670	0.55970	0.04770
0.06640	1.54200	0.04306
0.03930	0.46140	0.08518
0.05710	0.50930	0.11211
0.02320	0.64360	0.03605
0.11250	0.83080	0.13541
0.00730	0.35790	0.02040
0.05420	0.56390	0.09612
0.03990	0.28940	0.13787
0.00780	0.29410	0.02652
0.01200	0.53980	0.02223
0.01620	0.43230	0.03747
0.03820	0.55760	0.06851
0.23990	0.73870	0.32476
0.05150	0.70240	0.07332
0.01040	0.43990	0.02364
0.08810	0.91500	0.09628
0.27000	0.53530	0.50439
0.03010	0.80690	0.03730
0.10540	0.97620	0.10797
0.10620	0.86740	0.12243
0.03400	0.46620	0.07293
0.08380	1.15020	0.07286
0.18010	0.58260	0.30913
0.09060	0.50650	0.17887
0.01030	0.21260	0.04845
0.11830	1.08280	0.10925
0.11180	0.62110	0.18000
0.00920	0.50610	0.01818
0.04870	0.73800	0.06599
0.18920	1.60300	0.11803
0.18920	1.60300	0.11803
0.07520	0.53050	0.14175
0.02610	0.38960	0.06699
0.11150	0.42930	0.25973
0.02260	0.56900	0.03972
0.00350	0.37760	0.00927
0.16120	0.63740	0.25290
0.00000	0.60060	0.00000
0.01730	0.54130	0.03196
0.06470	0.40590	0.15940
0.01560	0.32640	0.04779
0.30180	0.66180	0.45603
0.01830	0.44960	0.04070
0.14400	0.62100	0.23188
0.06910	0.71530	0.09660
0.14420	0.70400	0.20483
0.00960	0.46420	0.02068
0.14120	0.51280	0.27535
0.01060	0.34030	0.03115
0.03910	0.46750	0.08364
0.07280	0.52970	0.13744
0.08730	0.70550	0.12374
0.05650	0.52060	0.10853
0.03390	0.55090	0.06154
0.03170	0.53810	0.05891
0.10170	0.50600	0.20099
0.02260	0.71740	0.03150
0.09450	0.65570	0.14412
0.01830	1.45650	0.01256
0.01830	1.43790	0.01273
0.00480	0.41000	0.01171
0.03320	0.56850	0.05840
0.19240	0.75370	0.25527
0.01930	0.46440	0.04156
0.00000	0.36510	0.00000
0.12120	0.62580	0.19367
0.16100	0.51760	0.31105
0.02940	0.37150	0.07914
0.07030	0.32510	0.21624
0.05920	0.36330	0.16295
0.04040	0.45120	0.08954
0.76580	1.28770	0.59470
0.74170	1.17190	0.63290
0.28180	0.99210	0.28404
0.16610	0.62730	0.26479
0.01960	0.63190	0.03102
0.12560	0.40960	0.30664
0.13190	0.49280	0.26765
0.02330	0.51420	0.04531
0.05650	0.75270	0.07506
0.10680	0.33960	0.31449
0.02210	0.59490	0.03715
0.32640	1.12630	0.28980
0.04980	0.53600	0.09291
0.00000	0.53990	0.00000
0.03710	0.66850	0.05550
0.32610	0.80120	0.40701
0.03720	0.83650	0.04447
0.00570	0.44780	0.01273
0.00530	0.46290	0.01145
0.08060	0.37390	0.21557
0.01450	0.50200	0.02888
0.04040	0.68910	0.05863
0.13030	1.13540	0.11476
0.01740	0.56090	0.03102
0.06190	0.79660	0.07771
0.00950	0.59070	0.01608
0.00790	0.61330	0.01288
0.03530	0.48680	0.07251
0.00980	0.34720	0.02823
0.40200	0.64890	0.61951
0.01970	0.53480	0.03684
0.01960	0.52210	0.03754
0.11280	1.03450	0.10904
0.00260	0.40570	0.00641
0.07020	0.92520	0.07588
0.00000	0.26840	0.00000
0.02460	0.94620	0.02600
0.01610	0.65660	0.02452
0.06610	0.62600	0.10559
0.10580	1.12930	0.09369
0.00060	0.60800	0.00099
0.00330	0.66070	0.00499
0.11740	0.61590	0.19062
0.08130	1.33570	0.06087
0.08160	1.34200	0.06080
0.01650	0.48330	0.03414
0.29000	0.85640	0.33863
0.02730	0.35830	0.07619
0.01110	0.51400	0.02160
0.02340	0.38340	0.06103
0.00650	0.41650	0.01561
0.02530	0.56960	0.04442
0.01280	0.49190	0.02602
0.08640	0.42490	0.20334
0.04220	0.45920	0.09190
0.11580	1.03800	0.11156
0.14890	0.81880	0.18185
0.00000	0.24800	0.00000
0.00240	0.41730	0.00575
0.04770	0.60970	0.07824
0.06530	0.94670	0.06898
0.08930	0.68670	0.13004
0.08990	0.62520	0.14379
0.21970	0.83790	0.26220
0.05130	0.75190	0.06823
0.04970	0.30590	0.16247
0.01680	0.61880	0.02715
0.10780	0.42860	0.25152
0.06430	0.52850	0.12167
0.00650	0.51920	0.01252
0.03580	0.51380	0.06968
0.09200	0.50590	0.18185
0.07530	0.38840	0.19387
0.05210	0.50390	0.10339
0.00000	0.23640	0.00000
0.06730	0.43420	0.15500
0.20430	0.56350	0.36256
0.05410	0.50270	0.10762
0.06650	0.51630	0.12880
0.06850	0.68320	0.10026
0.00740	0.55790	0.01326
0.01580	0.41340	0.03822
0.01470	1.86540	0.00788
0.00500	0.44040	0.01135
0.06000	0.55210	0.10868
0.00510	0.69240	0.00737
0.16800	0.53750	0.31256
0.05100	0.50550	0.10089
0.22050	0.75860	0.29067
0.00380	0.56280	0.00675
0.07500	0.45940	0.16326
0.22900	0.84900	0.26973
0.06990	1.02460	0.06822
0.10720	1.11790	0.09589
0.02860	0.93350	0.03064
0.04440	0.57590	0.07710
0.09330	0.55720	0.16744
0.15080	0.44130	0.34172
0.05830	0.54300	0.10737
0.02020	0.66980	0.03016
0.00960	0.36980	0.02596
0.01330	0.54650	0.02434
0.01450	0.34120	0.04250
0.06280	0.61940	0.10139
0.02320	0.30240	0.07672
0.11820	0.65660	0.18002
0.00050	0.47160	0.00106
0.02160	0.47770	0.04522
0.07530	0.48300	0.15590
0.16180	0.78140	0.20706
0.16050	0.43920	0.36544
0.52940	1.61560	0.32768
0.00690	0.36050	0.01914
0.02210	0.56310	0.03925
0.01540	0.47770	0.03224
0.02470	0.73410	0.03365
0.07910	0.59710	0.13247
0.00660	0.24100	0.02739
0.23480	0.74850	0.31369
0.25740	1.91590	0.13435
0.04250	0.31680	0.13415
0.02280	0.57000	0.04000
0.02280	0.57000	0.04000
0.00000	0.30140	0.00000
0.00000	0.30140	0.00000
0.15130	0.39020	0.38775
0.00380	0.29210	0.01301
0.39080	1.23490	0.31646
0.00000	0.27200	0.00000
0.18360	0.46140	0.39792
0.03380	0.58320	0.05796
0.00000	0.31590	0.00000
0.05100	0.61390	0.08308
0.04860	0.66830	0.07272
0.00090	0.85480	0.00105
0.00090	0.85480	0.00105
0.03030	0.50810	0.05963
0.00980	0.59140	0.01657
0.12110	1.18400	0.10228
0.03970	0.28960	0.13709
0.06860	1.00140	0.06850
0.08890	0.59590	0.14919
0.03930	0.74280	0.05291
0.17670	0.78320	0.22561
0.08330	0.27760	0.30007
0.13210	0.50780	0.26014
0.01960	0.56400	0.03475
0.21950	0.83050	0.26430
0.08010	0.66670	0.12014
0.06530	0.35610	0.18338
0.08570	1.01170	0.08471
0.00000	0.39430	0.00000
0.13480	0.50990	0.26437
0.15010	1.11040	0.13518
0.05900	0.92070	0.06408
0.00040	0.42480	0.00094
0.19410	0.70960	0.27353
0.00000	0.46380	0.00000
0.04870	0.61230	0.07954
0.01970	0.31360	0.06282
0.56060	0.83800	0.66897
0.04600	0.33510	0.13727
0.00630	0.88490	0.00712
0.00000	0.88030	0.00000
0.07160	1.07830	0.06640
0.05530	0.77940	0.07095
0.05940	0.71000	0.08366
0.26730	0.90870	0.29416
0.12100	0.83400	0.14508
0.07150	0.60100	0.11897
0.01920	0.68660	0.02796
0.05760	0.39240	0.14679
0.02020	0.29350	0.06882
0.00870	0.20360	0.04273
0.04890	0.56750	0.08617
0.15600	1.96130	0.07954
0.06370	0.34370	0.18534
0.09260	0.26700	0.34682
0.03690	0.57510	0.06416
0.10980	0.56830	0.19321
0.08980	0.63340	0.14177
0.08980	0.63340	0.14177
0.08790	0.71810	0.12241
0.08980	0.63340	0.14177
0.08980	0.63340	0.14177
0.07280	0.56410	0.12906
0.11380	0.79570	0.14302
0.10880	0.51350	0.21188
0.11270	0.75550	0.14917
0.03950	0.70320	0.05617
0.10780	0.67760	0.15909
0.12970	1.30750	0.09920
0.08140	0.52580	0.15481
0.00530	0.45860	0.01156
0.00740	0.47840	0.01547
0.10250	0.86570	0.11840
0.14190	0.55000	0.25800
0.24210	0.69980	0.34596
0.09110	0.82170	0.11087
0.05600	0.83520	0.06705
0.01200	0.56060	0.02141
0.10740	0.89940	0.11941
0.13250	0.77620	0.17070
0.00910	0.47740	0.01906
0.07800	0.76020	0.10260
0.17650	0.56920	0.31008
0.18320	0.58160	0.31499
0.10760	1.10210	0.09763
0.12200	1.21060	0.10078
0.08140	0.42360	0.19216
0.12870	0.51390	0.25044
0.04620	0.56560	0.08168
0.01220	0.48880	0.02496
0.15560	0.32390	0.48040
0.21440	0.64720	0.33127
0.19810	0.78000	0.25397
0.27770	0.57920	0.47945
0.08170	0.57250	0.14271
0.06650	0.53760	0.12370
0.04190	0.53790	0.07790
0.04430	0.71670	0.06181
0.06170	0.58770	0.10499
0.12320	0.49120	0.25081
0.12380	0.56670	0.21846
0.12370	0.54530	0.22685
0.01710	0.80910	0.02113
0.05640	0.83330	0.06768
0.01520	0.89960	0.01690
0.01420	0.91710	0.01548
0.11240	0.50380	0.22310
0.18600	0.74030	0.25125
0.00460	1.10030	0.00418
0.07110	0.69120	0.10286
0.00890	0.12020	0.07404
0.03800	0.46130	0.08238
0.12610	0.58190	0.21670
0.17800	0.94360	0.18864
0.14220	0.77050	0.18456
0.12330	1.30230	0.09468
0.03650	0.61690	0.05917
0.09870	0.64610	0.15276
0.00550	0.32330	0.01701
0.37560	1.13890	0.32979
0.17580	0.59900	0.29349
0.10230	0.66710	0.15335
0.05120	0.46100	0.11106
0.15810	0.87990	0.17968
0.12850	0.45870	0.28014
0.02100	0.50190	0.04184
0.03410	0.38050	0.08962
0.17420	1.39040	0.12529
0.04840	0.62130	0.07790
0.29080	1.21850	0.23865
0.04110	0.42470	0.09677
0.02860	0.35790	0.07991
0.13050	0.82130	0.15889
0.16610	0.58080	0.28598
0.11450	0.53200	0.21523
0.17420	0.77130	0.22585
0.20650	0.84700	0.24380
0.05840	1.24080	0.04707
0.10980	0.53860	0.20386
0.06730	0.54840	0.12272
